,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
2765,2023-08-14 14:00:00,80.73299989381034,2.418604651162791,27.92012402125828,8,0,226,14,14,41.21666666666667,16.889493173798318,61.18333333333333,1.0
2766,2023-08-14 15:00:00,80.73299989381034,4.559322033898305,27.92012402125828,8,0,226,14,15,33.51666666666667,16.96280666586181,61.18333333333333,1.0
2767,2023-08-14 16:00:00,80.73299989381034,8.616666666666667,27.92012402125828,8,0,226,14,16,14.6,16.966229284909428,61.18333333333333,1.0
2768,2023-08-14 17:00:00,80.73299989381034,7.915254237288136,27.92012402125828,8,0,226,14,17,20.41666666666667,16.979126110306257,61.18333333333333,1.0
2769,2023-08-14 18:00:00,80.73299989381034,12.31034482758621,27.92012402125828,8,0,226,14,18,12.83333333333333,16.95903682459197,61.18333333333333,1.0
2770,2023-08-14 19:00:00,80.73299989381034,11.85,27.92012402125828,8,0,226,14,19,20.88333333333333,16.964542776972923,61.18333333333333,1.0
2771,2023-08-14 20:00:00,80.73299989381034,14.0,27.92012402125828,8,0,226,14,20,24.2,16.94926499919514,61.18333333333333,1.0
2772,2023-08-14 21:00:00,80.73299989381034,20.11666666666667,27.92012402125828,8,0,226,14,21,27.33928571428572,16.965103516619656,61.18333333333333,1.0
2773,2023-08-14 22:00:00,80.73299989381034,27.23333333333333,27.92012402125828,8,0,226,14,22,24.55,16.963813834079975,61.18333333333333,1.0
2774,2023-08-14 23:00:00,80.73299989381034,21.55,27.92012402125828,8,0,226,14,23,38.78333333333333,16.972395183286324,61.18333333333333,1.0
2775,2023-08-15 00:00:00,80.73299989381034,17.38333333333333,27.92012402125828,8,1,227,15,0,33.46666666666667,16.952752326143468,61.18333333333333,1.0
2776,2023-08-15 01:00:00,80.73299989381034,23.48333333333333,27.92012402125828,8,1,227,15,1,26.63333333333333,16.92821072789497,61.18333333333333,1.0
2777,2023-08-15 02:00:00,80.73299989381034,14.3,27.92012402125828,8,1,227,15,2,28.85,16.922853585037828,61.18333333333333,1.0
2778,2023-08-15 03:00:00,80.73299989381034,3.366666666666667,27.92012402125828,8,1,227,15,3,33.91666666666666,16.941801997736242,61.18333333333333,1.0
2779,2023-08-15 04:00:00,80.73299989381034,7.383333333333334,27.92012402125828,8,1,227,15,4,24.8,16.953706759641005,61.18333333333333,1.0
2780,2023-08-15 05:00:00,80.73299989381034,13.23333333333333,27.92012402125828,8,1,227,15,5,18.75,16.977317870752113,61.18333333333333,1.0
2781,2023-08-15 06:00:00,80.73299989381034,15.8,27.92012402125828,8,1,227,15,6,18.56666666666667,17.006732553291798,61.18333333333333,1.0
2782,2023-08-15 07:00:00,80.73299989381034,17.65,27.92012402125828,8,1,227,15,7,5.316666666666666,16.998994458053705,61.18333333333333,1.0
2783,2023-08-15 08:00:00,80.73299989381034,26.8,27.92012402125828,8,1,227,15,8,6.216666666666667,16.994034140593385,61.18333333333333,1.0
2784,2023-08-15 09:00:00,80.73299989381034,16.21666666666667,27.92012402125828,8,1,227,15,9,5.566666666666666,16.986990489799734,61.18333333333333,1.0
2785,2023-08-15 10:00:00,80.73299989381034,15.81666666666667,27.92012402125828,8,1,227,15,10,13.06666666666667,17.00425239456164,61.18333333333333,1.0
2786,2023-08-15 11:00:00,80.73299989381034,19.15254237288136,27.92012402125828,8,1,227,15,11,18.7,17.034113505672753,61.18333333333333,1.0
2787,2023-08-15 12:00:00,80.73299989381034,4.706896551724138,27.92012402125828,8,1,227,15,12,21.25,17.07196072789497,61.18333333333333,1.0
2788,2023-08-15 13:00:00,80.73299989381034,1.222222222222222,27.92012402125828,8,1,227,15,13,25.58333333333333,17.12176231519656,61.18333333333333,1.0
2789,2023-08-15 14:00:00,80.73299989381034,1.0,27.92012402125828,8,1,227,15,14,34.75,17.189073823133064,61.18333333333333,1.0
2790,2023-08-15 15:00:00,80.73299989381034,1.046511627906977,27.92012402125828,8,1,227,15,15,42.35,17.269778188212435,61.18333333333333,1.0
2791,2023-08-15 16:00:00,80.73299989381034,1.083333333333333,27.92012402125828,8,1,227,15,16,33.51666666666667,17.326722632656878,61.18333333333333,1.0
2792,2023-08-15 17:00:00,80.73299989381034,1.177777777777778,27.92012402125828,8,1,227,15,17,29.35,17.37300239456164,61.18333333333333,1.0
2793,2023-08-15 18:00:00,80.73299989381034,1.254901960784314,27.92012402125828,8,1,227,15,18,30.65,17.411196839006085,61.18333333333333,1.0
2794,2023-08-15 19:00:00,80.73299989381034,2.5,27.92012402125828,8,1,227,15,19,30.8,17.454153188212434,61.18333333333333,1.0
2795,2023-08-15 20:00:00,80.73299989381034,1.024390243902439,27.92012402125828,8,1,227,15,20,44.98333333333333,17.52290318821243,61.18333333333333,1.0
2796,2023-08-15 21:00:00,80.73299989381034,1.842105263157895,27.92012402125828,8,1,227,15,21,12.35714285714286,17.469551430842817,61.18333333333333,1.0
2797,2023-08-15 22:00:00,80.73299989381034,2.833333333333333,27.92012402125828,8,1,227,15,22,7.25,17.381704208620597,61.18333333333333,1.0
